delivery_partner_id,sla_breach,Churned,partner_name,Action
DP13186,0.6,0.9,Priya T,No action needed
DP13187,0.5714285714285714,0.7142857142857143,Amit I,No action needed
DP13188,0.5454545454545454,0.8181818181818182,Meena G,No action needed
DP13189,0.75,0.5833333333333334,Arjun H,No action needed
DP13190,0.7777777777777778,0.5555555555555556,Meena D,No action needed
DP13191,0.8,1.0,Arjun Z,No action needed
DP13192,0.6,0.8,Kiran K,No action needed
DP13193,0.4444444444444444,0.6666666666666666,Rakesh N,No action needed
DP13194,0.5555555555555556,0.8888888888888888,Deepak P,No action needed
DP13195,0.5454545454545454,0.8181818181818182,Rakesh E,No action needed
DP13196,0.8235294117647058,0.6470588235294118,Shreya D,No action needed
DP13197,0.7142857142857143,0.8571428571428571,Sneha K,No action needed
DP13198,0.7142857142857143,0.42857142857142855,Sneha L,No action needed
DP13199,0.2857142857142857,0.7142857142857143,Ravi R,No action needed
DP13200,0.5,0.8,Santosh V,No action needed
DP13201,0.25,0.5,Suresh P,No action needed
DP13202,0.75,0.625,Neha Q,No action needed
DP13203,0.5454545454545454,0.9090909090909091,Rakesh T,No action needed
DP13204,0.5714285714285714,0.6428571428571429,Ravi K,No action needed
DP13205,0.7777777777777778,0.6666666666666666,Sneha D,No action needed
DP13206,0.3333333333333333,1.0,Kiran E,No action needed
DP13207,0.16666666666666666,0.8333333333333334,Santosh S,No action needed
DP13208,0.6363636363636364,0.8181818181818182,Shreya B,No action needed
DP13209,0.7777777777777778,0.6666666666666666,Sneha P,No action needed
DP13210,0.75,0.8333333333333334,Rahul S,No action needed
DP13211,1.0,0.7142857142857143,Sneha S,SLA renegotiation
DP13212,0.6363636363636364,0.5454545454545454,Priya X,No action needed
DP13213,0.46153846153846156,0.9230769230769231,Meena L,No action needed
DP13214,0.5,0.8333333333333334,Rakesh A,No action needed
DP13215,0.7,0.6,Ananya Y,No action needed
DP13216,0.42857142857142855,0.8571428571428571,Meena C,No action needed
DP13217,0.5333333333333333,0.6666666666666666,Shreya X,No action needed
DP13218,0.4444444444444444,0.7777777777777778,Ravi P,No action needed
DP13219,0.625,0.625,Suresh R,No action needed
DP13220,0.7272727272727273,0.6363636363636364,Meena F,No action needed
DP13221,0.25,0.5,Ravi K,No action needed
DP13222,0.7142857142857143,0.7142857142857143,Manoj F,No action needed
DP13223,0.7272727272727273,0.7272727272727273,Nikhil X,No action needed
DP13224,0.625,0.625,Meena B,No action needed
DP13225,1.0,0.5714285714285714,Vikas J,Monitor closely
DP13226,0.6,0.5,Meena W,No action needed
DP13227,0.5,0.5,Vikas E,No action needed
DP13228,0.5555555555555556,0.6666666666666666,Ravi L,No action needed
DP13229,0.7142857142857143,0.8571428571428571,Meena X,No action needed
DP13230,0.75,0.375,Kiran L,No action needed
DP13231,1.0,0.75,Amit H,Urgent review and SLA renegotiation
DP13232,0.8571428571428571,0.7142857142857143,Manoj D,No action needed
DP13233,0.8461538461538461,0.7692307692307693,Suresh U,No action needed
DP13234,0.5833333333333334,0.8333333333333334,Pooja T,No action needed
DP13235,1.0,0.4,Ananya O,Monitor closely
DP13236,0.625,0.6875,Sneha F,No action needed
DP13237,0.8571428571428571,0.7142857142857143,Kiran K,No action needed
DP13238,0.7,0.6,Neha H,No action needed
DP13239,0.625,0.75,Pooja Y,No action needed
DP13240,0.625,0.75,Pooja I,No action needed
DP13241,0.6,0.8,Shreya F,No action needed
DP13242,0.75,0.75,Meena V,No action needed
DP13243,0.6,0.8,Priya N,No action needed
DP13244,0.7272727272727273,0.6363636363636364,Meena K,No action needed
DP13245,0.25,0.875,Arjun E,No action needed
DP13246,0.6153846153846154,0.8461538461538461,Amit S,No action needed
DP13247,0.4,0.8,Nikhil O,No action needed
DP13248,0.375,0.75,Ananya L,No action needed
DP13249,0.5,0.6666666666666666,Sneha E,No action needed
DP13250,0.6153846153846154,0.6153846153846154,Amit Z,No action needed
DP13251,0.8888888888888888,0.7777777777777778,Rahul I,No action needed
DP13252,0.7692307692307693,0.7692307692307693,Rakesh T,No action needed
DP13253,0.42857142857142855,0.7142857142857143,Neha V,No action needed
DP13254,0.4,0.8,Ananya H,No action needed
DP13255,0.5384615384615384,0.7692307692307693,Ananya X,No action needed
DP13256,0.16666666666666666,0.8333333333333334,Ananya E,No action needed
DP13257,0.6153846153846154,0.9230769230769231,Priya E,No action needed
DP13258,0.8571428571428571,0.5714285714285714,Vikas D,No action needed
DP13259,0.625,0.75,Arjun C,No action needed
DP13260,0.5555555555555556,0.7777777777777778,Ravi T,No action needed
DP13261,0.875,0.75,Kiran P,No action needed
DP13262,0.6153846153846154,0.6153846153846154,Amit J,No action needed
DP13263,0.6666666666666666,0.5555555555555556,Santosh I,No action needed
DP13264,0.6,0.9,Deepak U,No action needed
DP13265,0.6666666666666666,0.7333333333333333,Vikas G,No action needed
DP13266,0.75,0.8333333333333334,Priya O,No action needed
DP13267,0.6363636363636364,0.8181818181818182,Suresh S,No action needed
DP13268,0.75,0.9166666666666666,Neha R,No action needed
DP13269,0.6666666666666666,0.4444444444444444,Ravi T,No action needed
DP13270,0.75,0.875,Nikhil G,No action needed
DP13271,0.4166666666666667,0.5,Divya N,No action needed
DP13272,0.8,0.8,Deepak M,No action needed
DP13273,0.6363636363636364,1.0,Sneha L,No action needed
DP13274,0.4444444444444444,0.4444444444444444,Manoj W,No action needed
DP13275,0.8333333333333334,0.6666666666666666,Deepak W,No action needed
DP13276,0.4444444444444444,0.6666666666666666,Pooja R,No action needed
DP13277,0.5714285714285714,0.6428571428571429,Nikhil A,No action needed
DP13278,0.8333333333333334,0.5,Santosh T,No action needed
DP13279,0.6923076923076923,0.8461538461538461,Amit A,No action needed
DP13280,0.6923076923076923,0.7692307692307693,Amit I,No action needed
DP13281,0.4166666666666667,0.75,Rakesh Z,No action needed
DP13282,0.625,1.0,Sneha X,No action needed
DP13283,0.4444444444444444,0.8888888888888888,Divya H,No action needed
DP13284,0.6666666666666666,1.0,Rakesh N,No action needed
DP13285,0.75,1.0,Ravi X,No action needed
DP13286,0.5,1.0,Ravi Q,No action needed
DP13287,0.5,0.75,Santosh J,No action needed
DP13288,0.9,0.6,Arjun B,No action needed
DP13289,0.75,0.5,Suresh B,No action needed
DP13290,0.8333333333333334,0.6666666666666666,Neha Y,No action needed
DP13291,0.875,0.5,Meena D,No action needed
DP13292,0.5384615384615384,0.6923076923076923,Divya A,No action needed
DP13293,0.625,0.75,Rahul N,No action needed
DP13294,0.5454545454545454,0.8181818181818182,Priya S,No action needed
DP13295,0.5,0.9,Shreya I,No action needed
DP13296,0.75,0.375,Ananya F,No action needed
DP13297,0.3333333333333333,0.5,Priya G,No action needed
DP13298,0.6666666666666666,0.5555555555555556,Priya L,No action needed
DP13299,0.5555555555555556,0.5555555555555556,Neha P,No action needed
DP13300,0.75,0.6666666666666666,Priya G,No action needed
DP13301,0.5,0.75,Rakesh H,No action needed
DP13302,0.2,0.9,Neha X,No action needed
DP13303,0.6,0.7,Vikas K,No action needed
DP13304,0.8333333333333334,0.6666666666666666,Rakesh X,No action needed
DP13305,0.7777777777777778,0.6666666666666666,Neha C,No action needed
DP13306,0.6666666666666666,0.6666666666666666,Sneha O,No action needed
DP13307,0.5555555555555556,0.5555555555555556,Neha Z,No action needed
DP13308,0.5833333333333334,0.9166666666666666,Pooja B,No action needed
DP13309,0.7777777777777778,0.6666666666666666,Divya L,No action needed
DP13310,0.625,0.5,Priya T,No action needed
DP13311,0.5555555555555556,0.6666666666666666,Rahul K,No action needed
DP13312,0.7,0.9,Rahul F,No action needed
DP13313,0.75,0.75,Arjun E,No action needed
DP13314,0.625,0.75,Sneha R,No action needed
DP13315,0.36363636363636365,0.5454545454545454,Suresh R,No action needed
DP13316,0.8333333333333334,0.6666666666666666,Neha K,No action needed
DP13317,0.5,0.6666666666666666,Ananya V,No action needed
DP13318,0.3333333333333333,0.8888888888888888,Santosh L,No action needed
DP13319,0.6666666666666666,0.4166666666666667,Rahul B,No action needed
DP13320,0.4375,0.9375,Pooja W,No action needed
DP13321,0.7142857142857143,0.8571428571428571,Amit O,No action needed
DP13322,0.5,0.8,Shreya S,No action needed
DP13323,0.6,0.7,Divya B,No action needed
DP13324,0.4,0.7,Vikas X,No action needed
DP13325,0.625,0.5,Deepak Z,No action needed
DP13326,0.5833333333333334,0.6666666666666666,Rakesh U,No action needed
DP13327,0.5,0.375,Shreya O,No action needed
DP13328,0.6666666666666666,0.3333333333333333,Neha A,No action needed
DP13329,0.7142857142857143,0.8571428571428571,Santosh M,No action needed
DP13330,0.6666666666666666,0.6666666666666666,Meena O,No action needed
DP13331,0.3333333333333333,0.6666666666666666,Priya K,No action needed
DP13332,0.8333333333333334,0.6666666666666666,Arjun I,No action needed
DP13333,0.75,0.625,Meena E,No action needed
DP13334,0.6666666666666666,0.6666666666666666,Neha H,No action needed
DP13335,0.8571428571428571,0.8571428571428571,Divya G,No action needed
DP13336,0.6,0.7,Neha F,No action needed
DP13337,0.6470588235294118,0.7647058823529411,Amit M,No action needed
DP13338,0.6666666666666666,0.8333333333333334,Neha Z,No action needed
DP13339,0.8,0.6,Arjun L,No action needed
DP13340,0.875,0.625,Rakesh E,No action needed
DP13341,0.375,1.0,Ravi O,No action needed
DP13342,0.5555555555555556,0.7777777777777778,Ravi J,No action needed
DP13343,0.7333333333333333,0.7333333333333333,Sneha N,No action needed
DP13344,0.5,0.8333333333333334,Amit I,No action needed
DP13345,0.5454545454545454,0.9090909090909091,Rakesh U,No action needed
DP13346,0.6,0.6,Ravi G,No action needed
DP13347,0.7777777777777778,0.6666666666666666,Shreya V,No action needed
DP13348,0.5714285714285714,1.0,Suresh E,No action needed
DP13349,0.7333333333333333,0.5333333333333333,Manoj N,No action needed
DP13350,0.8181818181818182,0.8181818181818182,Suresh K,No action needed
DP13351,0.7272727272727273,0.7272727272727273,Meena R,No action needed
DP13352,0.6,0.9,Ravi D,No action needed
DP13353,0.7222222222222222,0.8333333333333334,Sneha G,No action needed
DP13354,0.7,0.8,Neha P,No action needed
DP13355,0.7142857142857143,0.42857142857142855,Suresh V,No action needed
DP13356,0.6875,0.5625,Vikas W,No action needed
DP13357,0.8571428571428571,0.8571428571428571,Suresh G,No action needed
DP13358,1.0,0.6,Kiran C,SLA renegotiation
DP13359,0.625,0.875,Rakesh T,No action needed
DP13360,0.8,0.6,Rahul R,No action needed
DP13361,0.8181818181818182,0.8181818181818182,Amit H,No action needed
DP13362,0.42857142857142855,0.5714285714285714,Amit K,No action needed
DP13363,0.75,0.75,Arjun W,No action needed
DP13364,0.8181818181818182,0.5454545454545454,Rakesh J,No action needed
DP13365,0.6666666666666666,0.8333333333333334,Kiran I,No action needed
DP13366,0.42857142857142855,0.7142857142857143,Manoj T,No action needed
DP13367,0.7777777777777778,0.6666666666666666,Santosh C,No action needed
DP13368,0.8823529411764706,0.5294117647058824,Deepak Q,No action needed
DP13369,0.6363636363636364,0.5454545454545454,Meena G,No action needed
DP13370,0.7692307692307693,0.6153846153846154,Amit F,No action needed
DP13371,0.4666666666666667,0.6666666666666666,Sneha A,No action needed
DP13372,0.42857142857142855,0.7142857142857143,Ananya H,No action needed
DP13373,0.5,0.5,Divya W,No action needed
DP13374,0.4,0.8,Ananya E,No action needed
DP13375,0.375,0.625,Divya V,No action needed
DP13376,0.5833333333333334,0.8333333333333334,Sneha Q,No action needed
DP13377,0.5,0.5,Priya K,No action needed
DP13378,0.6363636363636364,0.9090909090909091,Arjun J,No action needed
DP13379,0.8888888888888888,0.7777777777777778,Priya Q,No action needed
DP13380,0.7142857142857143,0.8571428571428571,Arjun L,No action needed
DP13381,0.75,0.875,Meena V,No action needed
DP13382,0.6666666666666666,0.5,Santosh X,No action needed
DP13383,0.625,0.75,Deepak S,No action needed
DP13384,0.5454545454545454,0.8181818181818182,Shreya F,No action needed
DP13385,0.5,0.7,Divya C,No action needed
DP13386,0.6,0.6,Nikhil H,No action needed
DP13387,0.7,0.9,Manoj H,No action needed
DP13388,0.45454545454545453,0.8181818181818182,Priya V,No action needed
DP13389,0.45454545454545453,0.8181818181818182,Sneha X,No action needed
DP13390,0.631578947368421,0.8947368421052632,Vikas T,No action needed
DP13391,0.8181818181818182,0.45454545454545453,Ananya J,No action needed
DP13392,0.6,0.7,Kiran I,No action needed
DP13393,0.8181818181818182,0.6363636363636364,Pooja K,No action needed
DP13394,0.8333333333333334,0.8333333333333334,Santosh T,No action needed
DP13395,0.625,0.875,Priya F,No action needed
DP13396,0.25,0.75,Rahul P,No action needed
DP13397,0.8461538461538461,0.8461538461538461,Ravi T,No action needed
DP13398,0.75,0.6666666666666666,Santosh Y,No action needed
DP13399,0.7142857142857143,0.7142857142857143,Vikas M,No action needed
DP13400,0.7142857142857143,0.8571428571428571,Neha Y,No action needed
DP13401,0.5,1.0,Ravi O,No action needed
DP13402,0.9,0.6,Priya F,No action needed
DP13403,0.42857142857142855,0.5714285714285714,Neha O,No action needed
DP13404,0.7272727272727273,0.8181818181818182,Kiran I,No action needed
DP13405,0.5833333333333334,0.5833333333333334,Santosh Z,No action needed
DP13406,1.0,0.6,Shreya M,SLA renegotiation
DP13407,0.6,0.8,Manoj P,No action needed
DP13408,0.2,0.9,Kiran B,No action needed
DP13409,0.5555555555555556,0.7777777777777778,Suresh U,No action needed
DP13410,0.75,0.75,Nikhil T,No action needed
DP13411,0.8181818181818182,0.7272727272727273,Manoj F,No action needed
DP13412,0.7272727272727273,0.6363636363636364,Deepak K,No action needed
DP13413,0.5714285714285714,0.8571428571428571,Kiran R,No action needed
DP13414,0.5,0.5833333333333334,Divya H,No action needed
DP13415,0.7647058823529411,0.7058823529411765,Meena V,No action needed
DP13416,0.5714285714285714,0.7142857142857143,Ravi O,No action needed
DP13417,0.7777777777777778,0.5555555555555556,Pooja M,No action needed
DP13418,0.7272727272727273,0.7272727272727273,Shreya S,No action needed
DP13419,0.5625,0.625,Santosh B,No action needed
DP13420,0.625,0.625,Nikhil P,No action needed
DP13421,0.25,0.75,Rahul R,No action needed
DP13422,0.75,0.75,Vikas B,No action needed
DP13423,0.6153846153846154,0.6923076923076923,Meena L,No action needed
DP13424,0.625,0.875,Suresh H,No action needed
DP13425,0.7272727272727273,0.6363636363636364,Ananya H,No action needed
DP13426,0.5555555555555556,0.4444444444444444,Santosh X,No action needed
DP13427,0.5,0.7142857142857143,Meena O,No action needed
DP13428,0.7272727272727273,0.8181818181818182,Meena S,No action needed
DP13429,0.5,0.6666666666666666,Neha M,No action needed
DP13430,0.625,0.875,Suresh R,No action needed
DP13431,0.625,0.625,Arjun A,No action needed
DP13432,0.6,0.8,Rakesh Q,No action needed
DP13433,0.7857142857142857,0.7142857142857143,Ravi V,No action needed
DP13434,0.8,1.0,Santosh M,No action needed
DP13435,0.7,0.9,Sneha B,No action needed
DP13436,0.6923076923076923,0.9230769230769231,Priya L,No action needed
DP13437,0.8333333333333334,0.8333333333333334,Sneha F,No action needed
DP13438,0.5384615384615384,0.8461538461538461,Rahul Q,No action needed
DP13439,0.2857142857142857,0.5714285714285714,Sneha Z,No action needed
DP13440,0.625,0.625,Arjun J,No action needed
DP13441,0.5,0.8,Neha V,No action needed
DP13442,0.7142857142857143,0.42857142857142855,Rakesh H,No action needed
DP13443,0.5,0.625,Nikhil S,No action needed
DP13444,0.6363636363636364,0.7272727272727273,Deepak G,No action needed
DP13445,0.5,0.875,Nikhil J,No action needed
DP13446,0.625,0.375,Deepak P,No action needed
DP13447,0.4444444444444444,0.6666666666666666,Ananya J,No action needed
DP13448,0.5,0.6666666666666666,Divya J,No action needed
DP13449,0.75,1.0,Santosh T,No action needed
DP13450,0.5,1.0,Meena G,No action needed
DP13451,0.5,0.6,Ravi W,No action needed
DP13452,0.375,0.875,Ananya R,No action needed
DP13453,0.8666666666666667,0.9333333333333333,Priya I,No action needed
DP13454,0.875,0.875,Priya I,No action needed
DP13455,0.6,0.7,Santosh D,No action needed
DP13456,0.5833333333333334,0.8333333333333334,Ravi N,No action needed
DP13457,0.375,0.875,Arjun F,No action needed
DP13458,0.6,0.8,Ravi X,No action needed
DP13459,0.5454545454545454,0.7272727272727273,Rakesh G,No action needed
DP13460,0.6,0.8,Rahul J,No action needed
DP13461,0.7,0.8,Santosh J,No action needed
DP13462,0.7647058823529411,0.7058823529411765,Arjun P,No action needed
DP13463,0.6,0.8,Meena R,No action needed
DP13464,0.5,0.8333333333333334,Deepak Z,No action needed
DP13465,0.3333333333333333,1.0,Sneha H,No action needed
DP13466,0.8181818181818182,0.8181818181818182,Arjun N,No action needed
DP13467,0.25,1.0,Rakesh Y,No action needed
DP13468,0.625,0.75,Santosh T,No action needed
DP13469,0.625,0.75,Pooja H,No action needed
DP13470,0.7142857142857143,1.0,Rakesh G,No action needed
DP13471,0.7777777777777778,0.4444444444444444,Shreya B,No action needed
DP13472,0.7777777777777778,0.6666666666666666,Divya Q,No action needed
DP13473,0.7857142857142857,0.7142857142857143,Kiran Z,No action needed
DP13474,0.5,0.8333333333333334,Manoj C,No action needed
DP13475,0.6428571428571429,0.5,Kiran C,No action needed
DP13476,0.5555555555555556,0.8888888888888888,Amit L,No action needed
DP13477,0.5714285714285714,0.8571428571428571,Divya L,No action needed
DP13478,0.5,0.75,Suresh O,No action needed
DP13479,0.625,0.5,Kiran M,No action needed
DP13480,0.4,0.8666666666666667,Priya C,No action needed
DP13481,0.6,0.5,Manoj D,No action needed
DP13482,0.8235294117647058,0.8823529411764706,Deepak G,No action needed
DP13483,0.6666666666666666,0.8888888888888888,Santosh H,No action needed
DP13484,0.4166666666666667,0.9166666666666666,Santosh F,No action needed
DP13485,0.3,0.9,Deepak U,No action needed
DP13486,0.4,0.7,Vikas K,No action needed
DP13487,0.7,0.7,Vikas R,No action needed
DP13488,0.7142857142857143,0.6428571428571429,Arjun B,No action needed
DP13489,0.8333333333333334,0.75,Amit Z,No action needed
DP13490,0.8333333333333334,0.8333333333333334,Shreya Q,No action needed
DP13491,0.6,0.7,Santosh F,No action needed
DP13492,0.4,0.9,Arjun M,No action needed
DP13493,0.5,0.8571428571428571,Suresh Q,No action needed
DP13494,0.6153846153846154,0.8461538461538461,Shreya H,No action needed
DP13495,0.5,0.75,Divya W,No action needed
DP13496,0.6666666666666666,0.9166666666666666,Santosh R,No action needed
DP13497,0.8,0.8,Divya A,No action needed
DP13498,0.5714285714285714,0.7857142857142857,Manoj U,No action needed
DP13499,0.7777777777777778,0.6666666666666666,Pooja Q,No action needed
DP13500,0.5555555555555556,0.6666666666666666,Kiran W,No action needed
DP13501,0.45454545454545453,0.9090909090909091,Arjun F,No action needed
DP13502,0.5384615384615384,0.7692307692307693,Rahul C,No action needed
DP13503,0.6363636363636364,0.6363636363636364,Kiran G,No action needed
DP13504,0.8,0.6,Deepak U,No action needed
DP13505,0.6666666666666666,0.8333333333333334,Amit Y,No action needed
DP13506,0.6,0.6,Priya F,No action needed
DP13507,0.875,0.625,Deepak E,No action needed
DP13508,0.6,0.8,Ravi J,No action needed
DP13509,0.7857142857142857,0.7857142857142857,Suresh L,No action needed
DP13510,0.3,0.8,Pooja V,No action needed
DP13511,0.5555555555555556,0.8888888888888888,Nikhil B,No action needed
DP13512,0.5454545454545454,0.6363636363636364,Amit Q,No action needed
DP13513,1.0,0.7777777777777778,Rakesh L,Urgent review and SLA renegotiation
DP13514,0.5714285714285714,0.7857142857142857,Shreya I,No action needed
DP13515,1.0,0.9333333333333333,Suresh S,Urgent review and SLA renegotiation
DP13516,0.7,0.9,Manoj O,No action needed
DP13517,0.3,0.9,Divya P,No action needed
DP13518,0.7857142857142857,0.7857142857142857,Sneha J,No action needed
DP13519,0.8571428571428571,0.5714285714285714,Pooja M,No action needed
DP13520,0.8888888888888888,0.6666666666666666,Pooja B,No action needed
DP13521,0.9166666666666666,0.8333333333333334,Neha C,No action needed
DP13522,0.6875,0.875,Vikas O,No action needed
DP13523,0.5833333333333334,0.9166666666666666,Vikas L,No action needed
DP13524,0.4444444444444444,0.8888888888888888,Deepak J,No action needed
DP13525,0.5,0.9,Deepak W,No action needed
DP13526,0.6,0.7,Pooja D,No action needed
DP13527,0.4444444444444444,1.0,Amit P,No action needed
DP13528,0.4444444444444444,0.7777777777777778,Rakesh X,No action needed
DP13529,0.7,0.7,Deepak L,No action needed
DP13530,0.8,0.5,Suresh Y,No action needed
DP13531,0.42857142857142855,0.8571428571428571,Pooja V,No action needed
DP13532,0.5714285714285714,0.7142857142857143,Deepak G,No action needed
DP13533,0.7,0.8,Vikas C,No action needed
DP13534,0.7142857142857143,0.7857142857142857,Neha J,No action needed
DP13535,0.5,0.6666666666666666,Sneha E,No action needed
DP13536,0.42857142857142855,0.5,Ananya J,No action needed
DP13537,0.7857142857142857,0.7142857142857143,Santosh J,No action needed
DP13538,0.6666666666666666,0.8333333333333334,Santosh R,No action needed
DP13539,0.6153846153846154,0.6923076923076923,Kiran G,No action needed
DP13540,0.6,0.7,Pooja B,No action needed
DP13541,0.4444444444444444,0.8888888888888888,Pooja Y,No action needed
DP13542,0.6923076923076923,0.8461538461538461,Deepak S,No action needed
DP13543,0.9,0.4,Meena Z,No action needed
DP13544,0.6666666666666666,0.8333333333333334,Ananya N,No action needed
DP13545,0.6363636363636364,1.0,Meena M,No action needed
DP13546,0.7142857142857143,0.7142857142857143,Priya F,No action needed
DP13547,0.4,0.6,Ravi Z,No action needed
DP13548,0.6,0.8,Amit E,No action needed
DP13549,0.5454545454545454,0.7272727272727273,Santosh I,No action needed
DP13550,1.0,0.5,Santosh K,Monitor closely
DP13551,1.0,1.0,Priya Y,Suspend immediately
DP13552,0.7777777777777778,0.4444444444444444,Priya F,No action needed
DP13553,0.75,0.75,Suresh A,No action needed
DP13554,0.375,0.375,Amit Q,No action needed
DP13555,0.4444444444444444,0.6666666666666666,Deepak C,No action needed
DP13556,0.42857142857142855,0.8571428571428571,Rakesh B,No action needed
DP13557,0.75,0.75,Nikhil V,No action needed
DP13558,0.625,0.75,Ravi O,No action needed
DP13559,0.5,0.75,Shreya C,No action needed
DP13560,0.8,0.6,Pooja L,No action needed
DP13561,0.625,0.75,Rakesh A,No action needed
DP13562,0.6153846153846154,0.5384615384615384,Deepak M,No action needed
DP13563,0.75,0.875,Rahul Q,No action needed
DP13564,1.0,0.8333333333333334,Suresh G,Urgent review and SLA renegotiation
DP13565,0.8888888888888888,0.6666666666666666,Sneha T,No action needed
DP13566,0.5,0.875,Priya C,No action needed
DP13567,0.46153846153846156,0.8461538461538461,Kiran G,No action needed
DP13568,0.5384615384615384,0.8461538461538461,Suresh D,No action needed
DP13569,0.5454545454545454,0.9090909090909091,Manoj N,No action needed
DP13570,0.6666666666666666,0.6666666666666666,Shreya U,No action needed
DP13571,0.3333333333333333,0.8333333333333334,Divya J,No action needed
DP13572,0.875,0.75,Manoj I,No action needed
DP13573,0.6,0.6,Rakesh Y,No action needed
DP13574,0.5,0.8333333333333334,Shreya U,No action needed
DP13575,0.4666666666666667,0.6666666666666666,Manoj W,No action needed
DP13576,0.8333333333333334,0.5,Ananya Z,No action needed
DP13577,0.5,0.5,Santosh I,No action needed
DP13578,0.6,0.8,Rakesh G,No action needed
DP13579,0.5714285714285714,0.8571428571428571,Rahul W,No action needed
DP13580,0.5,0.75,Rakesh Z,No action needed
DP13581,0.7272727272727273,0.45454545454545453,Manoj P,No action needed
DP13582,0.6666666666666666,0.7777777777777778,Pooja J,No action needed
DP13583,0.75,1.0,Sneha V,No action needed
DP13584,0.4,0.6,Santosh Q,No action needed
DP13585,0.6666666666666666,0.6,Nikhil T,No action needed
DP13586,0.7692307692307693,0.6923076923076923,Divya X,No action needed
DP13587,0.5714285714285714,0.9285714285714286,Kiran L,No action needed
DP13588,0.42857142857142855,0.7142857142857143,Deepak P,No action needed
DP13589,0.6666666666666666,0.7777777777777778,Neha G,No action needed
DP13590,0.6666666666666666,0.5,Deepak H,No action needed
DP13591,0.16666666666666666,0.5,Nikhil L,No action needed
DP13592,0.8333333333333334,0.8333333333333334,Manoj A,No action needed
DP13593,0.4444444444444444,0.4444444444444444,Santosh U,No action needed
DP13594,0.6666666666666666,1.0,Deepak D,No action needed
DP13595,0.7692307692307693,0.6923076923076923,Arjun W,No action needed
DP13596,0.25,0.75,Meena F,No action needed
DP13597,0.8181818181818182,0.7272727272727273,Santosh F,No action needed
DP13598,0.7142857142857143,0.5714285714285714,Pooja K,No action needed
DP13599,0.5,0.75,Divya S,No action needed
DP13600,0.8571428571428571,0.7142857142857143,Amit H,No action needed
DP13601,0.2857142857142857,0.8571428571428571,Deepak U,No action needed
DP13602,0.875,0.75,Manoj R,No action needed
DP13603,1.0,0.8571428571428571,Manoj W,Urgent review and SLA renegotiation
DP13604,0.8,0.8,Rahul P,No action needed
DP13605,0.6666666666666666,0.6666666666666666,Neha L,No action needed
DP13606,0.6428571428571429,0.7142857142857143,Vikas M,No action needed
DP13607,0.3333333333333333,0.7777777777777778,Rahul W,No action needed
DP13608,0.8333333333333334,0.8333333333333334,Manoj G,No action needed
DP13609,0.42857142857142855,1.0,Manoj L,No action needed
DP13610,0.5833333333333334,0.5833333333333334,Arjun L,No action needed
DP13611,0.8,0.7,Kiran H,No action needed
DP13612,0.5,0.9166666666666666,Kiran G,No action needed
DP13613,0.6666666666666666,0.5555555555555556,Meena E,No action needed
DP13614,0.7142857142857143,0.7142857142857143,Rakesh V,No action needed
DP13615,0.5833333333333334,0.5833333333333334,Shreya I,No action needed
DP13616,0.6,0.6,Pooja S,No action needed
DP13617,0.625,0.625,Ananya V,No action needed
DP13618,0.4444444444444444,0.7777777777777778,Neha H,No action needed
DP13619,0.7777777777777778,0.2222222222222222,Meena V,No action needed
DP13620,0.38461538461538464,0.9230769230769231,Manoj J,No action needed
DP13621,0.6666666666666666,0.6666666666666666,Vikas N,No action needed
DP13622,0.5,0.8571428571428571,Vikas F,No action needed
DP13623,0.8,0.6,Divya K,No action needed
DP13624,0.6,0.7,Rakesh F,No action needed
DP13625,1.0,0.8333333333333334,Vikas R,Urgent review and SLA renegotiation
DP13626,0.75,0.8333333333333334,Amit L,No action needed
DP13627,0.5714285714285714,0.7857142857142857,Arjun V,No action needed
DP13628,0.8333333333333334,0.8333333333333334,Divya W,No action needed
DP13629,0.42857142857142855,0.7142857142857143,Vikas T,No action needed
DP13630,0.7692307692307693,0.6153846153846154,Rahul E,No action needed
DP13631,0.8,0.9,Priya L,No action needed
DP13632,0.5714285714285714,0.7142857142857143,Divya F,No action needed
DP13633,0.8,0.6,Neha P,No action needed
DP13634,0.35714285714285715,0.8571428571428571,Sneha G,No action needed
DP13635,0.6666666666666666,0.8333333333333334,Rahul T,No action needed
DP13636,0.8571428571428571,0.7142857142857143,Arjun S,No action needed
DP13637,0.7777777777777778,0.6666666666666666,Shreya D,No action needed
DP13638,0.8333333333333334,0.6666666666666666,Rahul D,No action needed
DP13639,0.4166666666666667,0.6666666666666666,Ananya N,No action needed
DP13640,0.6666666666666666,0.7333333333333333,Sneha C,No action needed
DP13641,0.875,0.75,Amit Z,No action needed
DP13642,0.6363636363636364,0.7272727272727273,Suresh U,No action needed
DP13643,0.5454545454545454,0.5454545454545454,Rakesh D,No action needed
DP13644,0.7142857142857143,0.5714285714285714,Ananya W,No action needed
DP13645,0.3333333333333333,1.0,Shreya O,No action needed
DP13646,0.5454545454545454,0.8181818181818182,Suresh H,No action needed
DP13647,0.14285714285714285,0.7142857142857143,Divya Q,No action needed
DP13648,0.7142857142857143,0.5714285714285714,Manoj U,No action needed
DP13649,0.42857142857142855,0.8571428571428571,Kiran H,No action needed
DP13650,0.8571428571428571,0.7142857142857143,Arjun H,No action needed
DP13651,0.7,0.7,Amit C,No action needed
DP13652,0.5,0.6666666666666666,Suresh T,No action needed
DP13653,0.6666666666666666,0.6666666666666666,Rahul G,No action needed
